timestamp_utc,grid_power_w,batt_power_l_w,batt_power_r_w,solar_power_l_w,solar_power_r_w,soc_l_pct,soc_r_pct
2026-07-20T07:00:00+00:00,3429.318261688865,0,0,50.70247307277777,59.116275976666664,11,11
2026-07-20T08:00:00+00:00,413.7575269179842,0,0,97.40622555055556,117.58303223,11,11
2026-07-20T09:00:00+00:00,442.8720833826006,0,0,84.04404708583334,100.07518378888888,11,11
2026-07-20T10:00:00+00:00,566.3906699650188,-16.8349927275,4.216079760833334,122.94879259277779,128.99420832333334,11.273092422777777,11.1541778375
2026-07-20T11:00:00+00:00,2648.7418670862303,1.2290809830555554,0.66125065,113.25551058027777,136.63599101833333,11,11
2026-07-20T12:00:00+00:00,117.45039950430917,38.121219752222224,35.319790949166666,171.8857931397222,209.34742941805555,11.579677768055555,11.749723005833333
2026-07-20T13:00:00+00:00,400.80207591039806,-30.686060628611113,-24.30357660277778,140.8505578172222,171.11833263055556,12.38580594111111,12.419683927222223
2026-07-20T14:00:00+00:00,482.09952013465477,0,0.8151093513888887,87.67145427944445,111.70365482666666,11,11
2026-07-20T15:00:00+00:00,2486.7273710153663,-13.538159266666666,-1.9694175569444445,46.47147958694444,56.665190457499996,10.794971211944445,10.760529300833333
2026-07-20T16:00:00+00:00,2420.5203448436355,0,0,55.62877170138889,65.48720791944444,11,11
2026-07-20T17:00:00+00:00,948.6254303175447,0,0,40.22028044611111,45.16703724194445,11,11
2026-07-20T18:00:00+00:00,3772.862257236206,-1.776831998611111,-2.4763802277777778,1.949928816111111,5.977259898333333,10.141943213333333,10.262429206944445
2026-07-20T19:00:00+00:00,634.3045150217719,0,0,0,0,10,10
2026-07-20T20:00:00+00:00,1218.2560534363429,0,0,0,0,10,10
2026-07-20T21:00:00+00:00,1087.3366900622225,0,0,0,0,10,10
2026-07-20T22:00:00+00:00,789.8704371766001,0,0,0,0,10,10
2026-07-20T23:00:00+00:00,354.0682256647653,0,0,0,0,10,10
2026-07-21T00:00:00+00:00,439.91792841063517,0,0,0,0,10,10
2026-07-21T01:00:00+00:00,467.6629982000533,0,0,0,0,10,10
2026-07-21T02:00:00+00:00,363.99327714287466,0,0,0,0,10,10
2026-07-21T03:00:00+00:00,479.63190211185946,0,0,0,0,10,10
2026-07-21T04:00:00+00:00,427.2664854842697,12.348608410555554,9.927778289722221,37.251112965,37.82257111305555,10.729245226388889,10.661666943611111
2026-07-21T05:00:00+00:00,273.21996360804695,27.63666566472222,29.44401810388889,137.86940664916668,148.02020766500002,11.226663150833334,11.265571797222222
2026-07-21T06:00:00+00:00,172.01711600268138,101.79150829527778,101.92506291000001,246.46425502638888,263.2372111255556,15.364899721666667,15.513662265833332
2026-07-21T07:00:00+00:00,611.6902367002344,140.4151158191667,152.53012051888888,348.5128816525,394.28381366583335,20.543705946944446,20.899727884444445
2026-07-21T08:00:00+00:00,2402.3629866938527,102.69880331083334,194.80871469638888,422.3062552827778,508.6043449652778,29.236915526666667,31.715623238333336
2026-07-21T09:00:00+00:00,178.52569402715778,274.3257005691667,248.39352126916665,427.86241480527775,462.1062132430555,40.813623193055555,45.13067538833334
2026-07-21T10:00:00+00:00,475.7284570111786,88.22822443166666,16.908179431111105,256.0820442811111,245.45466156333336,50.847958694999996,54.54307952583333
2026-07-21T11:00:00+00:00,469.2605696681746,79.91413096527778,94.32830338194445,223.72613203749998,255.7892022175,54.21056049916667,55.65526972388889
2026-07-21T12:00:00+00:00,145.36487834773445,-14.40185089916667,-7.684072937222225,103.04478425444444,124.28754200416667,56.02584321222222,57.83156705777778
2026-07-21T13:00:00+00:00,71.57935460142805,13.637505257222223,29.13890280972222,131.97111842777778,170.44865268750002,56,58.769437423611116
2026-07-21T14:00:00+00:00,212.57024025532198,9.567439412499999,-15.037898852777777,51.439459595555554,63.11530202,56.18916239222222,58.42693253694444
2026-07-21T15:00:00+00:00,5790.815499190904,-176.06293425055557,-102.39833496777779,40.72790844111111,74.71646727416667,50.91754173111111,56.556850430555556
2026-07-21T16:00:00+00:00,7451.884425113322,28.124699176944446,-84.81204463666668,31.218714781388886,23.719686883888894,45.61671526916667,47.067432231666665
2026-07-21T17:00:00+00:00,7486.972494471048,-183.11094667277777,-42.5672991375,0.5514752755555555,3.5383644625,40.14030610305556,45.583622470555554
2026-07-21T18:00:00+00:00,7183.182107231743,-192.7381885411111,-327.1992491411111,0,0,26.942428853888888,33.734915162777774
2026-07-21T19:00:00+00:00,7343.8494457873785,-135.7125966041667,-165.80247079722224,0,0,14.215973451388889,14.926865884444444
2026-07-21T20:00:00+00:00,7398.067555992381,0,0,0,0,10,10
2026-07-21T21:00:00+00:00,7303.587557255699,0,0,0,0,10,10
2026-07-21T22:00:00+00:00,9351.379412514383,0,0,0,0,10,10
2026-07-21T23:00:00+00:00,2541.8440920280027,0,0,0,0,10,10
2026-07-22T00:00:00+00:00,1199.2759209593962,0,0,0,0,10,10
2026-07-22T01:00:00+00:00,527.4670658634847,0,0,0,0,10,10
2026-07-22T02:00:00+00:00,717.4861102645369,0,0,0,0,10,10
2026-07-22T03:00:00+00:00,528.113719438767,0,0,0,0,10,10
2026-07-22T04:00:00+00:00,710.2875863966493,8.862304194166667,14.066708861944443,11.687174913333335,20.424336738888886,10.702770926111112,10.651943216666666
2026-07-22T05:00:00+00:00,432.8449870079019,6.081064048055556,5.124049640833332,40.67589105805556,55.121609014166665,11.084709450277778,11.033888375833333
2026-07-22T06:00:00+00:00,520.5995027268947,-4.307459786944444,-3.4223798058333337,34.11108998416667,47.01266160833333,11.813837323055557,11.222302984444445
2026-07-22T07:00:00+00:00,230.62018476567388,11.950321772500002,22.005846326944447,134.3493696502778,156.31956235333334,11.863613266388889,11.97134887611111
2026-07-22T08:00:00+00:00,150.38554963425972,7.387246967777777,0.942638511666671,138.23290945555553,154.63084392027778,13.571103197777779,13.710823459444443
2026-07-22T09:00:00+00:00,127.46590094962721,-11.02623008861111,-9.27185999527778,123.86506561388887,139.38675539833332,12.896942400277778,13.032466901111112
2026-07-22T10:00:00+00:00,136.4476597024464,25.44276750861111,36.04038503472223,147.93323626861113,177.69378015583334,13.454139329166667,13.9421716225
2026-07-22T11:00:00+00:00,69.48216053664196,65.73919720333333,65.81995354694445,156.72181362916666,231.35567730666665,16.341574764444445,16.878870449722225
2026-07-22T12:00:00+00:00,112.5405198440764,13.404801847222224,-9.631298787777778,116.75869230611112,121.13736591638889,18,18.859527044722224
2026-07-22T13:00:00+00:00,103.04867319940529,-4.628421435277777,14.580943754444442,107.36000496777778,144.89781814583333,17.291978779444445,18.095094216944442
2026-07-22T14:00:00+00:00,111.22174731717416,2.2096283149999976,-5.751520808333332,104.35786906638889,125.43814305111111,17.992625758333332,18.840476227222222
2026-07-22T15:00:00+00:00,2236.5467422280035,22.141543790833335,15.481251399166668,82.78231459166666,109.02265226611111,17.54913562111111,18.04729882722222
2026-07-22T16:00:00+00:00,167.3685604861236,18.201754701944445,13.395403305555554,48.36148668944444,53.58736668277778,19.067796748888888,19.490733001666666
2026-07-22T17:00:00+00:00,197.25800299307195,-16.46641166361111,-20.45563897138889,10.98060403888889,14.63929055222222,18.51931846388889,18.761471651388888
2026-07-22T18:00:00+00:00,105.23769928638139,-81.81211747472223,-93.77528138694446,0.28363790222222224,0,15.831980688611111,15.865371900277777
2026-07-22T19:00:00+00:00,250.72023699203166,-30.274010782222224,-21.842356522777777,0,0,10.657222285555555,10.623794648333334
2026-07-22T20:00:00+00:00,620.2362908038441,0,0,0,0,10,10
2026-07-22T21:00:00+00:00,420.279019890538,0,0,0,0,10,10
2026-07-22T22:00:00+00:00,371.6253263635617,0,0,0,0,10,10
2026-07-22T23:00:00+00:00,543.196229112304,0,0,0,0,10,10
2026-07-23T00:00:00+00:00,2354.6275145986833,0,0,0,0,10,10
2026-07-23T01:00:00+00:00,698.238046569329,0,0,0,0,10,10
2026-07-23T02:00:00+00:00,491.954056035223,0,0,0,0,10,10
2026-07-23T03:00:00+00:00,471.60103409869583,0,0,0,0,10,10
2026-07-23T04:00:00+00:00,511.3872373413564,0,0,0,0,10,10
2026-07-23T05:00:00+00:00,470.7094139200247,11.55794358,11.521707559444444,17.558119591666667,22.42233812972222,10.531187886388889,10.514537070555555
2026-07-23T06:00:00+00:00,1132.607422821722,3.3229734250000007,3.199386581666667,17.232793089166666,31.64248873861111,10.831131395277778,10.915538105277777
2026-07-23T07:00:00+00:00,1046.840473552454,6.966623753611111,0,45.123690733333326,58.414592357222226,11,11
2026-07-23T08:00:00+00:00,678.846305805588,0,0,76.79059156583334,91.92010673833335,11,11
2026-07-23T09:00:00+00:00,1736.638476851663,0,0,90.81132389999999,111.59130288777777,11,11
2026-07-23T10:00:00+00:00,1032.1312567472607,33.06688191916667,35.29718990638889,225.4322884541667,253.87988252277776,12.252968207777778,12.25298326861111
2026-07-23T11:00:00+00:00,384.92249194758,252.8727105813889,271.79737924777777,459.14247165361115,554.6639300847222,19.36343234972222,20.35797672611111
2026-07-23T12:00:00+00:00,208.27311213807278,106.76503247611112,225.78564648305556,199.74848269972222,457.99976077861106,29.249897389166666,33.718643765833335
2026-07-23T13:00:00+00:00,154.57696481929585,36.25693702972222,11.815104567222221,105.0542552513889,186.5858678761111,32.10192830027778,40.99758933472222
2026-07-23T14:00:00+00:00,96.53608567213972,91.89655973027777,2.639523666111111,93.76534061749999,126.95276817583334,36.33134664888889,41
2026-07-23T15:00:00+00:00,601.8856345920914,-77.9392538361111,-113.04607917305556,56.029318527777775,100.06803834083333,38.206546449444446,39.87922072861111
2026-07-23T16:00:00+00:00,764.4659730152895,-88.22042402166666,-107.88196523472222,40.987308069444445,49.58857289416667,28.10163549416667,29.80928646
2026-07-23T17:00:00+00:00,2565.0433896049976,-227.11877974083333,-239.8534847213889,0,0,14.303572042777779,14.842174453611113
2026-07-23T18:00:00+00:00,969.7770709504758,0,0,0,0,10,10
2026-07-23T19:00:00+00:00,705.658747779441,0,0,0,0,10,10
2026-07-23T20:00:00+00:00,650.431462592826,0,0,0,0,10,10
2026-07-23T21:00:00+00:00,2508.3384319255006,0,0,0,0,10,10
2026-07-23T22:00:00+00:00,538.3737525301289,0,0,0,0,10,10
2026-07-23T23:00:00+00:00,507.70609269778805,0,0,0,0,10,10
2026-07-24T00:00:00+00:00,533.4612594491383,0,0,0,0,10,10
2026-07-24T01:00:00+00:00,405.8378813526014,0,0,0,0,10,10
2026-07-24T02:00:00+00:00,522.9654064061889,0,0,0,0,10,10
2026-07-24T03:00:00+00:00,489.0700330660555,0,0,0,0,10,10
2026-07-24T04:00:00+00:00,447.0750450350081,12.62266814,11.216475179444444,16.13717459638889,21.74534926777778,10.365179176111111,10.449503671666667
2026-07-24T05:00:00+00:00,110.51208584956943,40.744209070277776,42.23559729805556,145.2491044538889,102.644809185,11.700134983055555,11.716828533333334
2026-07-24T06:00:00+00:00,364.29721661406865,23.507723798333334,15.995549519166667,171.39999119916664,165.3300999625,13.95033728,14.106906647499999
2026-07-24T07:00:00+00:00,107.93705177110694,159.9170123725,168.17373467055555,255.92456975333334,325.51665533833335,18.022436623055555,18.691751351666667
2026-07-24T08:00:00+00:00,247.2961447285453,65.34955616194445,43.480791275,235.96416479999996,217.0275750986111,25.820222959166667,26.46092155
2026-07-24T09:00:00+00:00,3135.6073328425755,196.21556170444444,164.00591235555555,539.5162351150001,480.08854587499997,30.437671587222223,30.4937384225
2026-07-24T10:00:00+00:00,313.2748420853953,257.03286398638886,223.3227429375,438.0388698347222,399.35351974527777,44.644574356111114,41.88807127361111
2026-07-24T11:00:00+00:00,120.90305372020639,375.99868721083334,359.8853017436111,542.1931168988889,474.95191356916666,61.91724403138889,57.48714166916667
